itraconazole_A	methotrexate_A	tamoxifen_A	beauvericin_A	benomyl_A	bisantrene_A	camptothecin_A	cisplatin_A	colchicine_A	cycloheximide_A	fluconazole_A	imatinib_A	ketoconazole_A	miconazole_A	mitoxantrone_A	valinomycin_A
TWAS21010103	0.5732791094079	1.02426922344556	0.470427201988415	1.03444310857265	1.15251904843818	1.13355109985585	1.09341668682739	0.945653423751514	0.933556067213873	0.918347120818106	0.691658610041238	0.997709496024734	0.659343186486579	0.867919790046334	1.04503094020129	0.992385224133633
TWAS21010104	0.550155730255786	1.00050292490537	0.411869027766749	1.0334930340489	1.28017328851125	1.21470481837352	1.0197199502369	0.979238906976539	1.01883762584152	0.907185649876033	0.625717991476746	1.05401589948561	0.605301004967486	0.530418133530974	1.05985688698307	1.05450117790307
TWAS21010105	0.78914268868978	1.02088562929348	1.33967286922809	1.01810742967403	0.998963758341299	1.10453534388037	1.09696006003055	0.979939790786382	0.912279463655611	1.0844804945374	0.838018455821266	0.944642362630982	0.891500227794503	1.09914867387867	1.03655431782246	0.933375914527929
TWAS21010106	0.517851639560569	1.02585798041275	0.502700767508853	1.04599147786515	0.864970851641406	0.630025300664535	0.616313853728572	0.870359468741407	0.99652692555404	0.920932839745849	0.579128704904933	1.01160213551634	0.590441109981306	0.696266537241434	0.930252102391107	1.03613695207268
TWAS21010112	0.806525368367569	0.969585178195543	1.22576576903535	1.0242977426145	0.784350729476664	0.693429266168251	0.999546345358206	0.970239348189011	1.00677760034841	1.06725883719242	0.868852072294404	0.99922878710895	0.888063439065108	1.18081766712637	0.929539268345794	1.00762139798214
TWAS21010114	0.540580076572997	0.993995160008669	0.478301307520046	1.03980351079968	1.17757169688651	1.06148414361049	1.0615834717908	0.936756844614607	1.0087679693708	0.907989326735534	0.665273062197501	1.02987069276891	0.587047605287871	0.840636061547352	1.0404085097161	1.0299429314455
TWAS21010115	0.516142724009707	1.028373178811	0.426418889616801	1.04913404135564	0.85212083744706	0.629838434354153	0.520101128468217	0.923626728918498	1.00718141303044	0.918163909316552	0.565885750666654	1.00778947562675	0.550956383734556	0.647812727792797	0.926756876459027	1.04154940623933
TWAS21010116	0.560133602578412	0.998462685562977	0.481793238581431	1.04446138234798	1.19691173068611	1.17725290757957	1.06100502392146	1.00074192932962	1.0134883673776	0.909516879583487	0.671035908457902	1.02106987130982	0.612077872165116	0.812408007675512	1.02604678855198	1.02763202885875
TWAS21010121	0.541194774292447	1.02180428764271	0.529004507287162	1.05015672546732	0.848146063559613	0.6462122772096	0.570032260278674	0.872490905346969	1.01088612808017	0.929265335072185	0.570874230672432	1.02296657286018	0.581947971720777	0.742233509506486	0.94726062186835	1.04457409568261
TWAS21010122	0.536851337788106	0.989649435316883	0.473520023871312	1.04078920003979	1.1648386425904	1.06990496686047	1.05645022741041	0.922444458510032	1.00303816697259	0.89550957113018	0.662790592532981	1.0173609541291	0.619008436338647	0.908155217780511	1.04820377419909	1.02265061984032
