904,421,395,654,334
856,564,914,559,663
420,261,265,425,236
527,248,266,268,174
426,14,11,8,8
752,402,486,429,321
910,490,648,501,438
600,284,315,293,197
648,285,326,297,240
858,76,49,52,19
858,41,41,36,24
722,44,40,33,30
882,464,511,468,323
1124,573,758,701,505
746,71,71,83,65
1831,1328,1409,1306,844
974,665,834,799,615
432,39,52,35,33
1232,624,672,594,400
956,492,571,488,351
704,288,338,243,180
652,421,394,620,316
830,16,6,5,3
961,626,786,710,556
692,298,316,328,264
152,2,0,0,0
403,229,300,248,229
1334,618,850,565,568
1168,809,952,812,651
774,17,12,12,8
570,38,54,40,34
802,34,33,30,20
806,403,462,643,353
782,611,784,717,565
791,397,451,410,305
649,415,537,474,341
489,268,324,295,231
983,494,621,559,425
760,31,22,19,12
962,43,32,33,24
474,310,576,275,361
664,358,448,496,375
723,14,12,10,6
724,306,328,313,220
792,461,638,530,421
983,876,986,1010,758
934,54,62,58,37
539,32,66,32,40
986,68,74,40,41
685,40,42,45,36
1022,101,103,110,79
730,38,40,31,24
518,341,500,273,311
775,502,657,608,477
531,329,302,534,262
556,12,5,3,9
898,552,626,593,437
1511,1056,1020,1746,853
803,37,24,45,20
949,612,783,668,535
1091,844,1037,928,776
894,422,461,428,305
654,16,10,10,8
2260,1763,2390,1352,1473
742,12,1,3,2
946,70,91,80,59
824,564,817,600,570
1011,640,735,604,488
779,376,430,650,332
552,282,415,348,356
867,42,51,47,39
532,10,0,0,0
698,99,104,95,83
748,28,24,20,17
579,19,10,13,8
492,146,191,150,112
862,613,779,704,521
863,32,18,18,14
1186,698,761,699,497
646,36,46,36,28
895,574,807,620,539
948,72,48,78,36
965,641,615,1082,493
1065,558,730,630,470
639,30,28,34,24
1054,594,730,607,497
690,330,380,375,266
1100,722,1039,607,621
873,345,432,395,325
878,519,870,476,537
900,495,619,472,367
459,7,4,2,1
608,40,40,26,16
940,432,531,531,370
1198,682,709,610,425
1096,465,630,524,390
1061,567,699,623,452
1421,178,185,145,104
1514,1204,1536,1361,949
443,7,0,0,0
731,22,14,12,14
850,516,726,539,471
722,9,1,0,0
1203,798,1182,730,774
1380,1039,1224,1076,796
641,12,1,2,1
625,264,256,396,199
537,23,26,24,22
870,525,622,534,432
589,21,24,29,18
1108,402,548,260,307
330,4,1,0,0
846,428,577,520,356
770,420,466,408,310
908,536,514,518,338
174,5,0,0,0
1136,626,681,607,385
1240,16,12,4,2
1297,21,3,4,2
1096,629,632,969,465
1474,928,1448,782,859
1130,741,934,831,666
976,680,687,1107,573
932,636,832,757,622
942,672,834,776,613
890,626,806,677,609
482,7,0,0,0
572,167,166,151,103
771,23,24,9,12
604,206,254,262,172
1132,698,783,672,492
854,448,416,603,309
1258,543,398,683,303
1178,92,112,70,75
746,308,321,266,206
481,171,176,182,122
1060,814,1010,902,749
520,12,4,6,9
716,422,548,536,435
865,14,1,0,0
525,308,406,369,286
1025,468,580,515,354
710,331,298,416,174
519,7,2,3,2
757,40,35,26,21
588,22,20,21,15
687,301,400,339,263
780,513,735,611,476
1006,549,586,550,414
930,623,692,682,456
766,12,1,0,0
1098,65,60,80,41
816,429,506,722,398
822,53,63,58,42
870,346,324,318,205
1052,629,1046,602,666
896,520,590,604,428
922,603,755,738,550
952,358,358,325,202
1649,959,1295,1246,991
354,11,8,6,8
956,610,906,802,630
650,259,372,393,285
746,10,1,1,0
1398,739,936,834,571
1712,1222,1568,1446,1124
1225,654,1110,546,650
772,396,615,516,377
1179,615,646,589,387
952,531,492,759,313
878,430,484,431,328
916,10,0,3,0
417,9,7,6,5
1168,711,1190,636,732
918,600,718,662,442
658,12,1,0,0
1009,510,638,564,414
1262,826,1009,954,745
711,363,450,399,268
824,64,73,56,45
764,332,393,321,268
535,222,318,269,202
785,503,638,588,411
1359,125,124,90,80
755,580,572,601,426
952,70,80,77,54
1012,398,468,364,269
881,575,469,690,305
728,392,485,372,282
649,488,686,533,463
656,133,134,88,70
924,616,580,939,469
876,21,14,14,10
856,562,588,546,384
860,44,45,35,34
584,31,34,29,30
504,14,5,12,8
1026,697,914,817,686
816,29,29,15,11
428,28,28,26,17
1040,121,121,94,76
917,428,389,402,277
1023,576,728,441,497
1388,970,1237,1141,901
1064,441,465,392,289
745,574,574,886,471
247,9,4,5,8
483,293,350,342,266
776,650,816,772,570
738,380,501,494,356
310,12,12,11,8
819,429,558,479,356
779,429,404,482,282
1104,564,624,510,364
992,562,688,578,446
772,22,25,21,15
1150,797,1156,681,750
284,10,6,6,8
1001,428,610,339,333
868,607,854,601,663
948,465,540,785,419
600,13,5,2,3
1492,1237,1724,1028,1071
882,660,839,802,643
693,310,355,311,214
650,34,30,38,15
1264,1035,1492,896,948
440,7,2,0,1
1125,700,737,663,447
1011,690,892,843,693
911,527,732,703,604
430,16,15,12,11
662,12,2,1,2
808,424,480,456,332
694,31,30,18,26
482,333,293,488,220
1133,642,903,501,562
1322,798,1056,919,725
809,13,1,2,1
676,368,493,490,359
623,388,504,422,322
874,502,680,384,431
663,287,371,339,265
1174,861,1107,1015,762
849,553,714,700,497
388,10,7,4,3
924,16,3,1,1
849,43,51,41,27
537,250,278,256,216
1117,677,889,771,585
1050,618,780,709,549
821,384,422,354,262
992,115,134,118,90
366,105,152,114,103
460,192,335,167,169
564,260,311,287,205
774,583,834,548,601
583,8,9,6,6
642,346,415,385,304
598,355,478,282,305
488,14,13,14,8
409,117,176,139,122
454,9,6,5,3
458,14,6,10,9
396,118,140,136,98
770,423,503,398,342
663,365,452,440,325
512,292,359,362,287
732,26,23,14,13
1444,86,97,78,61
990,621,1029,544,626
304,157,137,214,103
2476,1384,1734,1700,1128
1063,566,773,424,454
1162,712,838,869,663
588,477,661,627,486
3069,420,480,264,256
2931,1737,2156,1976,1458
774,461,494,743,395
455,213,188,325,144
451,17,12,8,7
1110,636,685,570,404
796,116,142,71,78
1992,254,280,285,234
545,9,6,3,2
1048,93,97,87,76
941,594,707,600,482
685,16,12,12,4
473,6,8,6,3
731,382,464,425,328
1023,22,18,22,8
938,24,17,11,9
1772,956,1178,1104,821
2286,121,152,86,112
2646,1717,2365,1397,1493
346,7,8,6,5
1072,38,18,43,18
1149,589,726,696,456
2218,1612,2288,1329,1406
1030,646,809,826,630
1706,57,23,49,30
1882,1159,1685,1044,1095
669,401,476,448,384
744,466,672,546,442
748,350,459,412,257
623,20,10,19,6
637,16,14,11,6
1064,670,1097,597,674
537,23,20,16,12
676,44,36,65,41
1624,712,812,437,460
1590,806,840,708,488
456,138,110,162,78
782,426,510,482,316
364,178,236,194,178
568,254,318,339,244
110,2,0,0,0
1000,636,740,667,542
670,14,4,6,4
514,116,156,134,97
785,424,547,515,358
1090,681,951,571,651
640,276,384,315,277
678,400,354,625,317
2028,987,962,1431,656
870,280,295,230,176
471,291,339,550,288
808,492,596,567,448
504,15,10,14,10
708,373,358,550,275
1454,65,72,66,49
598,30,22,35,17
792,491,642,543,407
802,55,64,42,53
699,426,414,444,336
810,526,512,824,360
1820,910,1177,677,737
893,486,529,446,351
555,9,9,4,8
2652,1812,2652,1383,1519
2636,1801,2036,1148,1190
768,13,2,0,0
890,35,20,26,5
610,304,466,309,310
906,528,960,506,653
2105,96,69,97,56
579,318,401,347,238
636,30,22,20,15
602,22,20,13,9
829,27,19,7,10
728,362,479,476,328
1005,520,542,268,326
1699,190,171,157,96
894,58,66,50,56
959,534,693,361,379
885,40,32,24,30
690,401,460,386,264
734,376,266,461,216
1938,985,1255,992,724
1498,132,119,94,70
1010,706,886,524,589
786,42,34,29,19
1486,961,1229,1103,911
912,600,818,766,603
501,160,207,180,144
1150,664,828,696,536
1855,1017,1505,867,985
2462,1820,2608,1455,1707
980,38,42,29,26
836,487,617,563,449
986,528,698,664,466
1130,704,834,502,507
801,373,442,235,237
1189,16,1,0,0
2181,1641,1869,1751,1270
826,92,98,95,70
1177,827,1337,752,913
1388,150,188,116,133
911,46,32,31,17
830,39,46,67,34
906,36,37,20,28
845,439,515,342,321
996,590,789,752,558
746,52,65,37,45
852,32,22,11,8
1065,729,932,589,632
710,341,322,489,263
721,330,312,455,236
1270,629,768,462,463
1153,794,1032,822,673
1212,29,12,5,4
783,58,70,60,47
824,481,398,658,294
779,379,492,429,342
1602,1148,1616,973,1174
910,569,715,477,550
984,432,595,583,363
1226,192,148,242,134
902,109,126,98,97
1343,681,586,888,398
1492,971,984,1496,785
1114,550,540,850,416
1088,569,776,484,534
1519,1001,1253,1146,834
822,323,485,434,334
814,351,352,585,285
1138,122,174,104,125
1246,746,1118,702,758
766,468,426,712,308
756,285,277,423,188
898,513,488,685,301
708,271,310,171,178
1127,379,314,454,213
1250,61,80,37,44
1112,126,182,110,118
1004,63,44,98,43
788,73,54,78,35
1128,453,467,377,269
589,20,13,23,14
1163,80,41,47,20
352,7,4,3,2
676,334,320,573,277
970,413,574,323,349
