itraconazole_A	methotrexate_A	tamoxifen_A	beauvericin_A	benomyl_A	bisantrene_A	camptothecin_A	cisplatin_A	colchicine_A	cycloheximide_A	fluconazole_A	imatinib_A	ketoconazole_A	miconazole_A	mitoxantrone_A	valinomycin_A
TWAS21010103	0.586124291957222	1.02397555563318	0.470098119423675	1.03518106223423	1.15220920377476	1.13349352580943	1.09391115384545	0.954859917378923	0.955398590624879	0.919501598554223	0.689841872744421	0.997869207194321	0.678755867034117	0.864851846472609	1.04491578864153	0.992264615418556
TWAS21010104	0.560412036547077	1.0003174939147	0.411683776060959	1.03402476452535	1.27974741595231	1.21445832010442	1.02067238155713	0.990007760962359	1.03168765654214	0.907926764737009	0.624501710939429	1.05396514622359	0.606748509542456	0.530179560447314	1.05997989205207	1.05439729071859
TWAS21010105	0.795698732821703	1.02031054792076	1.33839907192575	1.01923076923077	1.04518115295377	1.10486346600036	1.09739425307871	0.990951276102088	0.934745671961449	1.08396394788506	0.837918079600214	0.945618418704266	0.882958236658933	1.09721577726218	1.03636444761735	0.933648045689809
TWAS21010106	0.532916920473929	1.0252768994997	0.502063787102321	1.04675797891703	0.893822093165773	0.702102307442074	0.615532912312778	0.866748192170419	1.01432901346461	0.922862558874837	0.541275281276811	1.01177266364463	0.590973891872116	0.753201657664764	0.967811556286234	1.0357732313128
TWAS21010112	0.827773194193858	0.969514130030735	1.22596262817665	1.02505961177548	0.804718170031823	0.74469840521501	1.00158662520286	0.980650425668876	1.02511401035386	1.06695558356075	0.868621993345241	0.999555744943199	0.887442994823069	1.18100220314242	0.930873913161736	1.0076339338332
TWAS21010114	0.5438096183523	0.993854289814004	0.478020738387676	1.04030358544884	1.17725094532033	1.06193540235901	1.06225126117915	0.946797642790748	1.02466406158345	0.909069028689005	0.663366694041098	1.02993439161079	0.600952991183027	0.966164300733695	1.04054724796722	1.02981707262045
TWAS21010115	0.500711997972304	1.02779326712597	0.425945298278762	1.04977534044563	0.893310905781239	0.655913730731123	0.519523491324685	0.934664854028895	1.02400516140925	0.942278854351483	0.545247586349916	1.00812092444526	0.572031613631651	0.738081522615728	0.928474480978824	1.0412958823936
TWAS21010116	0.568276187161768	0.998154971357864	0.481281797742878	1.04511113443483	1.19623039657068	1.17678578333619	1.06249344020505	1.01003073206391	1.0265227470672	0.911180836744427	0.675019011896936	1.02115522362226	0.614319042647414	1.01935991132078	1.02633861247217	1.02744342004231
TWAS21010117	0.517330601333317	1.01882335440996	0.541340356081843	0.412471244861787	0.707784942992546	0.702149145411958	0.549699773311042	0.883814575974323	1.11798091790172	0.876062735435968	0.651563148169099	0.908589039316497	0.564868239661768	0.697634222071375	0.861177106510289	1.07711510016635
TWAS21010119	0.72224916180887	0.972239276252396	1.3819695774601	0.528336167192856	0.847181783937115	1.1210064953309	1.13286083842006	1.047789693631	1.06573166645508	1.03040859606368	0.823539695191873	1.04650727681015	0.834018385053871	1.12977758538519	1.02373886314019	0.959044659822393
TWAS21010121	0.54161205976472	1.02151870139681	0.528643587419667	1.05065660893654	0.865636383424134	0.71073264552263	0.569643348719295	0.877196432115352	1.03092953217471	0.93024278845934	0.308517945055015	1.02305516356463	0.578743228820372	0.843275371517467	0.948129768863045	1.04433699371057
TWAS21010122	0.542297055474215	0.989542324168971	0.473293205357627	1.04134808307576	1.16461507871952	1.07022395748604	1.05706487356073	0.931434484753177	1.02106718724581	0.89657348661497	0.661497026553151	1.0173978273051	0.607604432152992	0.905129421759485	1.0482258735065	1.02257650525098
TWAS21010204	0.549558134726205	1.0151483822247	0.497325433998903	1.06252640852984	0.92088319113932	0.666340024992583	0.591065601035664	0.925673136569184	1.0257117941618	0.926757347190132	0.58889897782133	1.00978126994687	0.579648126005772	0.82303363210558	0.932750173060153	1.04207384499204
TWAS21010205	0.564662153192619	1.02108942873578	0.501500066374618	1.06101154918359	1.22101862914288	1.22024868357007	1.06299393778486	1.01546971104916	1.01751404929422	0.927595026328599	0.621859374308598	1.01585910881012	0.60893844860392	0.905214390017257	1.06589672109385	1.02505420593832
TWAS21010206	0.784169303701548	0.954383337980981	1.19676927864467	0.593090362395276	0.606214915311776	0.765669645202617	1.16239689294649	1.10590675606316	1.09658216030747	1.01077836984768	0.917769977812534	1.03561209519999	0.846619543560583	1.17023727251785	1.01064542691675	1.02184899590603
TWAS21010207	0.540971371179522	0.999650778147374	0.51858062970505	1.04575819842067	0.844618389893759	0.679692611055313	0.552387885042432	0.866200116100141	1.02931989274558	0.886623605185806	0.625272973545754	1.02867489196237	0.620923825407502	0.664820735853751	0.755848774959227	1.03072046587485
TWAS21010208	0.830786289879894	0.972670516508208	1.2492497932357	1.0252490320503	0.770462346939522	0.699082917974954	1.02584370814395	0.97661825088378	1.02380351169957	1.10263011512929	0.951102072034487	0.989021364424829	0.896545572316273	1.21291050948188	0.943327368274671	1.00803087192324
TWAS21010211	0.538182563377528	1.00296770773014	0.524157159724155	1.03970354884074	0.888634346822287	0.55209516217578	0.611909936603671	0.908297173110331	1.04072819294142	0.932355346574116	0.574599730772412	1.02863927263429	0.601362682649861	0.679010024591458	0.815024478653561	1.03489994209351
TWAS21010212	0.79673231428083	1.02484952631153	1.32674158112084	1.02285220739728	1.00026091102934	1.10832306183591	1.12094575749669	0.956017597999082	0.948555542559987	1.07778747447121	0.789381820799107	0.959002780052002	0.887903624863921	1.10136843336422	1.03647356251518	0.939881600374272
TWAS21010216	0.561601423487544	1.015871886121	0.466138790035587	1.05110320284698	1.26678825622776	1.19179715302491	1.03760676156584	1.00637900355872	1.02241103202847	0.914949288256228	0.622215302491103	1.02596085409253	0.61952846975089	0.969146797153025	1.05345195729537	1.0332384341637
TWAS21010217	0.537421640020819	0.986137710898313	0.448700410396717	1.05712851266887	1.14830935897967	1.05626258020239	1.07420764876305	0.932811010239191	1.0292344327912	0.897793254017604	0.668674893025098	1.03553547329197	0.609137429930864	1.12761910025932	1.04757561939504	1.0225004260572
TWAS21010219	0.54781917411771	1.03214741900619	0.484756996239493	1.04034728859432	1.22496047448483	1.10144435611373	1.04170500120586	0.952008432109903	1.03218314828544	0.920133448858003	0.537850705206649	1.03940939501398	0.617553794896073	1.07132457370504	1.04346466820898	1.04038301787357
TWAS21010222	0.555248019748984	0.977711024716424	0.475553038336855	1.03364665386301	1.17330959258571	1.11239005340753	1.07244191461932	0.966491508504306	1.03443353886892	0.889671402311429	0.66112065234597	1.056997008922	0.623267823631621	0.482872898856912	1.01694822205163	1.03301531589316
TWAS21010302	0.803746755042508	1.00793955235198	1.21028216633808	1.03571014389324	0.848315298357672	0.735925136265912	0.949429511940551	0.958477033283674	1.00833206954691	1.08592558230818	0.92269909096586	0.998296118540193	0.863756389555474	1.16844340169674	1.03496079288473	0.992087210184037
TWAS21010305	0.747952777363037	1.00106393975115	1.34561753923996	0.588695927272044	0.85663333545634	1.0912231757192	1.146075064656	1.10223740578286	1.11118431424959	1.00999518669063	0.854545131823075	1.04997133940513	0.850347842520211	1.22841711032293	1.0634960078767	0.943215478600611
TWAS21010306	0.486988221238531	0.983739488719041	0.511515819892679	0.236341078622084	0.526945129454052	0.599711019549579	0.563297440531806	0.829026707716186	1.06718642302449	0.811810416570936	0.490357957939559	0.960269783162549	0.551135754438096	0.566125977096002	0.801690995144516	1.02164543221979
TWAS21010307	0.815742550957605	0.99486531986532	1.29648636906701	1.01355852431121	0.990241120886282	1.11687665182289	1.12438905180841	1.01957749538395	0.939483545128706	1.07997538105065	0.844825495094312	0.951256290503602	0.924503095470837	1.13913326816553	1.04672169725933	0.961552804025922
TWAS21010308	0.790916677647472	1.0177537664163	1.31524575042825	1.03720296920982	0.996626696534458	1.15041946677208	1.11334826722888	0.994588659024026	1.0093732156191	1.08929591074801	0.818935301093688	1.00440989150964	0.854742390301753	1.14562305090701	1.06223920586814	0.979145254095841
TWAS21010309	0.838697532285715	0.979917608828357	1.23861821159252	1.02861941785191	0.750576628541559	0.700160469052136	1.03108676660343	0.989161942150724	1.02652674057747	1.10677954330288	0.9094168649684	0.992764271327945	0.916942187277253	1.21254655978477	0.919532081016767	1.01053466533613
TWAS21010312	0.823008106853327	0.975666940466412	1.38570943894861	1.0499000035713	0.97270097496518	1.09511267454734	1.1365665511946	1.00672297417949	1.00346416199421	1.07139923574158	0.853656119424306	0.991669940359273	0.890936216563694	1.18621656369415	1.04069497517946	0.999535730866755
TWAS21010313	0.823785313790182	1.01077217084032	1.35839327888655	1.05144500333532	1.07791119043756	1.18089134079723	1.12611102096742	1.08451872284421	1.01684785548164	1.053635494979	0.833118791353417	1.00890619647718	0.858267979158779	1.1520002884598	1.06391187552959	0.98772873961094
TWAS21010314	0.808572024787015	0.978432030775093	1.38660303577423	1.03079323891525	0.974177773342164	1.18950453188652	1.14314228944193	1.00155145664541	1.01195801086927	1.07298197225524	0.856283399413894	0.999618940473058	0.888440287064844	1.18621108883223	1.03091118591169	1.00042642375634
TWAS21010319	0.774596781348143	0.998411966145602	1.34057559573449	1.00210259231001	1.01150659167125	1.10860732092479	1.07798222111819	0.971158998562785	1.02462783228943	1.03872495963378	0.823060203339307	1.04715307226885	0.803605457868308	1.07378590819567	1.0215049947657	0.982717933249348
TWAS21010321	0.546444283814776	1.02478158827046	0.464228665256695	1.05556001749079	1.2550977610009	1.15956772771486	1.07545132474857	0.941988595293551	1.01799944672003	0.926610089327943	0.561945046805701	1.03896161843315	0.614435252857869	1.00253437921095	1.06991852506269	1.02886872094165
TWAS21010323	0.820808473678478	0.986946528430074	1.250478264229	1.04557171543022	0.795235883175991	0.784744325296012	1.0211413735097	1.05052425206922	1.04039575608571	1.09869977294668	0.856759979780245	0.991858104239725	0.932950752981064	1.22538044697574	0.931873203890906	1.0305372292047
TWAS21010324	0.810674584365526	1.01682212901437	1.19041827271345	1.02118640278312	0.867802749134747	0.717851489487287	0.950772243934285	1.02952145022671	1.01898637953084	1.0905586807015	0.817353354141141	1.00214636414856	0.879315309836608	1.1719595410358	1.03283937147303	0.999445522594954
TWAS21010401	0.788096594644344	1.01454178901696	1.34591751764036	1.03997896305386	1.00665293421572	1.19177806021826	1.12417933996581	0.993092869351799	1.00382171188149	1.0887846780909	0.821144760485603	0.998825437174037	0.866059517026778	1.14293728360433	1.05118113687163	0.974922207126265
TWAS21010403	0.716105132191026	0.988215801223323	1.41698707824889	0.56997666887835	0.869628290954734	1.08101368059011	1.14751953364793	1.08293549434649	1.10998111376623	0.959771948802881	0.814435413993488	1.12119926020763	0.872775828445487	1.09567293292285	1.06479175659931	0.542163332782178
TWAS21010405	0.739960808399871	0.977635872681901	1.15261954950323	0.542515479444274	0.531625041937168	0.758886811620286	1.12451004261046	1.01644915238757	1.00294241454076	0.965599493629593	0.822672233866306	0.936851134307443	0.852159266309927	1.2054746059653	0.989709085569591	0.940682252469888
TWAS21010407	0.718143670498172	0.925115973609282	1.19684347138796	0.545511876136113	0.566226856178107	0.773909148524528	1.12086104988614	1.04188623257786	1.03935564300488	1.0312927755463	0.840481080353032	0.98100465565	0.879749749676589	1.18786419576491	0.967027264630738	0.962285998281408
TWAS21010408	0.790255203814192	0.976088842771909	1.30903544944675	0.999400678038875	1.01305985169018	1.12829962520015	1.11252940702906	0.979004052132065	1.01489359798914	1.05616630737166	0.850725000670883	1.02851699122485	0.83696653636632	1.05012836224093	1.01722827010636	0.965363663198948
TWAS21010409	0.783768213564009	1.01862126422519	1.32694898429468	1.04663735952069	1.01917077321232	1.13073882369625	1.11125784379764	0.982965221398943	1.00674477966462	1.0953398092672	0.81937550962527	1.00983798347928	0.84984401035204	1.14472471372354	1.05466728117134	0.980651965824086
TWAS21010412	0.544993651451161	1.03479545065692	0.462471521580564	1.02775351421445	1.20191086817531	1.12595340795505	1.05177894442994	0.946299381354177	0.949834757629515	0.947144954029302	0.649938315518375	0.983317274356365	0.625129447361075	1.01737071022702	1.04735747282731	0.988277246981062
TWAS21010414	0.564342464768478	0.99890350877193	0.492270635605407	1.05684677883233	1.22736015243026	1.10124568593615	1.06408182341099	0.960564063848145	1.01420944779983	0.915966530054645	0.665875754961173	1.02985691688237	0.628873669830313	0.933529263733103	1.04526171987345	1.02732240437158
TWAS21010416	0.592481135866411	1.01519846408001	0.520007143813904	1.06622315488682	1.18180113408046	1.25322141358218	1.08698486404429	0.985774880564361	0.936464705094432	0.955419029334286	0.678724829218199	0.97732196276287	0.685091753359825	0.817256775460999	1.0543912131089	0.984471134526946
TWAS21010417	0.499638654373953	0.933556267571214	0.523011241399765	0.41669625662641	1.12686573399114	1.11455074086297	1.12034584744948	0.901567780502375	1.03003868278031	0.907760785018151	0.636605356270078	1.00503377432817	0.222342438686122	0.619143798849542	0.978693140281474	0.984534198334886
TWAS21010419	0.789364394695565	1.02257414801084	1.33780122629403	1.03318836446599	0.982897832596606	1.16436439469557	1.13338621132183	0.986943889918722	1.00676422358477	1.09800548980465	0.82655782118922	0.997299657778412	0.847283616141452	1.13837694282048	1.05275024953658	0.977025702267218
TWAS21010422	0.566739143830491	1.02265865016417	0.449660648421201	1.04662893159271	1.22002834531994	1.12599582742806	1.04791415417389	0.946691432142889	1.01379413551176	0.919102280829937	0.63291050097272	1.03068688984938	0.60633456280425	0.894749073495365	1.06295830068927	1.0345777691705
TWAS21010423	0.501069949442355	1.01388077390245	0.489882019872859	1.0657009781605	0.95216008139357	0.664916901514886	0.526708186725992	0.921066088039974	1.03028482220039	0.899130769755359	0.547517367094954	1.01699569992756	0.552503091886631	0.796693017589195	0.930919603574977	1.03884626089072
TWAS21010501	0.80861493552148	1.00446766284275	1.21791870989561	1.02226711639953	0.869144647259329	0.704386675329068	0.993040413659301	1.03960378416383	1.02966278935237	1.04632307788151	0.910578215248792	1.00286571202264	0.842256792716464	1.15015619020496	1.02369997241085	1.00281231366197
