itraconazole_A	methotrexate_A	tamoxifen_A	beauvericin_A	benomyl_A	bisantrene_A	camptothecin_A	cisplatin_A	colchicine_A	cycloheximide_A	fluconazole_A	imatinib_A	ketoconazole_A	miconazole_A	mitoxantrone_A	valinomycin_A
TWAS21010103	0.578037818514905	1.02416790898247	0.470317312440969	1.03468889070778	1.15241536541558	1.13353461761657	1.0935843163799	0.953704921409922	0.932815622554263	0.91873433693444	0.69121194536079	0.997762452050902	0.679394234244508	0.866102114220707	1.04499834919911	0.992344698262107
TWAS21010104	0.554166593150661	1.00044109603543	0.411807258676359	1.03367327134464	1.28003422905235	1.21461968699825	1.02004340384989	0.989625421246714	1.01852603348801	0.907434232581118	0.625544753603754	1.0539989766572	0.606701130970235	0.530338585316795	1.05990084161124	1.05446653845475
TWAS21010105	0.791707595863621	1.02069082531121	1.33914379096641	1.01849404368559	1.04590916397278	1.10465074744155	1.09710489185762	0.989739422407173	0.911550963547713	1.08430819238806	0.837816791984426	0.944970620278259	0.889025200478648	1.09790859245236	1.03648800700113	0.93346787876623
TWAS21010106	0.52405125868592	1.02566254636948	0.502487488770791	1.04624866033465	0.876003711403342	0.66089542217213	0.616052372844776	0.873240449869308	0.996181607893557	0.92158273275129	0.564540972085156	1.01165900836173	0.591518742402414	0.722377068987462	0.946143147277413	1.0360109423681
TWAS21010112	0.814210426058797	0.969561786235861	1.22587375162142	1.02455484701977	0.793610478669847	0.715365147900547	1.00023584263853	0.979710276389431	1.00628611340403	1.06716072675816	0.868724544869062	0.99933782643796	0.888318532695953	1.18090944549767	0.929987391489709	1.00762860226953
TWAS21010114	0.541808858313923	0.993942184424824	0.478206308795118	1.03996713793041	1.17746420381706	1.06163443655996	1.06180596934077	0.945785710416554	1.0085044147121	0.908348681003196	0.664824946283155	1.02989184406767	0.593485365545384	0.96750898290089	1.04045465214958	1.02989184406767
TWAS21010115	0.510361824507551	1.02817634102338	0.426260777810163	1.04935379257166	0.867960987739953	0.640110609755648	0.519908280235977	0.932554982050819	1.00694447006564	0.927860523975901	0.557928077832669	1.00790096036422	0.560095630582601	0.688774474898817	0.927335422792693	1.04146759001339
TWAS21010116	0.563500443157047	0.998360042528335	0.481622341748711	1.04468054918306	1.19668986561562	1.17710250839787	1.06150393313396	1.00924549057762	1.01383460752501	0.910076893736284	0.672612894488084	1.02110385721683	0.613841609590619	0.888290335122545	1.02614350180672	1.02756234141703
TWAS21010121	0.541272769195296	1.02170873729555	0.528883984613752	1.05032920861835	0.854583667299831	0.673669898364388	0.569902390285143	0.878902833133868	1.01015258151527	0.929592542573866	0.5578063982491	1.02299885444917	0.58156834326998	0.790475824485509	0.947551705333582	1.04449165724241
TWAS21010122	0.539033188380903	0.98961134064424	0.473442966793538	1.04097241684823	1.16475757383985	1.07001112005135	1.05664897704568	0.930372205296037	1.00258563795644	0.895863431304301	0.66254712460786	1.01736716963051	0.615354711556717	0.906321613582736	1.0482140112647	1.02261981177279
TWAS21010204	0.5424717888774	1.01522276671312	0.497405925459695	1.06221283100301	0.908685878703412	0.638160320100706	0.567396484287191	0.925073056691993	1.00438789731601	0.926469451063256	0.587780425302342	1.00975587825383	0.579238412084701	0.823972485725846	0.932426381333453	1.04213460414512
TWAS21010205	0.561621401508445	1.02121914946355	0.501637689883503	1.06069190184484	1.2212209199391	1.22045076307496	1.06263057257179	1.01525264686095	0.997105272476187	0.927073226868737	0.620038242271874	1.01581034665911	0.619020218830778	0.916970893381962	1.06594136184979	1.02513190042846
TWAS21010206	0.779909699491408	0.984053646919594	1.23055799213673	0.611445287351053	0.625061203909549	0.777617808410407	1.13708425616675	1.05878596445902	1.05009063387457	1.04402160211521	0.945555085602132	1.0090008813363	0.869689323746283	1.2021697957925	0.960607601160947	1.0066193981494
TWAS21010207	0.549881139913853	0.999740065573529	0.518762749000128	1.04538805352437	0.830485883809311	0.649393624601227	0.552581877039955	0.867976355184724	1.01140946216618	0.88582887281556	0.625050120334891	1.02866744892795	0.613961428312021	0.649034140819936	0.742066699911235	1.03078748148428
TWAS21010208	0.817997931482651	0.972701062632142	1.249302104213	1.02476729179824	0.761388286334056	0.681841895713776	1.02497780462579	0.97581299138728	1.00671078283314	1.10285839808891	0.951323027357515	0.988797056481507	0.901080937605828	1.21303898148402	0.942728612354357	1.00805440383683
TWAS21010211	0.532136174328127	1.00318920449574	0.524562989611096	1.03921968915134	0.863772988849073	0.552522623125402	0.612383709280021	0.908774639897419	1.02447596854447	0.905919408143855	0.602778465061277	1.02858336288914	0.595035942052437	0.652055907977809	0.782324092793621	1.03501445490474
